step,loss,acc_train,gnorm_theta,gnorm_phi,disp
0,0.7126061916351318,0.5017916560173035,0.3940544128417969,0.28724071756108016,0.0
25,0.7079613208770752,0.500458300113678,0.30265143513679504,0.22591707733610586,0.0025063264183700085
50,0.7050445675849915,0.500249981880188,0.24515362083911896,0.18616477802257325,0.004468800500035286
75,0.7030419707298279,0.5007083415985107,0.20645363628864288,0.15729939954622638,0.00606878474354744
100,0.701618492603302,0.49962499737739563,0.1743350327014923,0.1336734828528901,0.007394906133413315
125,0.7005271911621094,0.4997916519641876,0.15796591341495514,0.11931470037924606,0.008538107387721539
150,0.6996674537658691,0.4997083246707916,0.13866162300109863,0.10520177935773876,0.009537717327475548
175,0.6989971399307251,0.500249981880188,0.12188238650560379,0.0941106078289723,0.010408003814518452
200,0.6984462141990662,0.49920833110809326,0.11251397430896759,0.0861116570271323,0.011188702657818794
225,0.6979804635047913,0.4987500011920929,0.10457100719213486,0.07969567593576866,0.011906567960977554
250,0.6975900530815125,0.49937498569488525,0.09356846660375595,0.07138327852789669,0.012553670443594456
275,0.6972741484642029,0.4987083375453949,0.08514313399791718,0.06576209190778781,0.013123211450874805
300,0.6969996094703674,0.4986249804496765,0.08100564777851105,0.0619527479290597,0.013649709522724152
325,0.696751594543457,0.49945834279060364,0.07626070827245712,0.058921223339766245,0.014144274406135082
350,0.696526825428009,0.50020831823349,0.07387851923704147,0.05661389454655407,0.014609768986701965
375,0.6963191032409668,0.4997083246707916,0.07161720842123032,0.054150806077944626,0.015056095086038113
400,0.6961283087730408,0.49962499737739563,0.06690721958875656,0.051011612787527784,0.01548475120216608
425,0.6959558725357056,0.5006666779518127,0.06464362889528275,0.049301270905828545,0.01588999293744564
450,0.6957979798316956,0.5005416870117188,0.0620177760720253,0.04732539376446552,0.016280416399240494
475,0.6956549286842346,0.50020831823349,0.05964004993438721,0.04594089033668756,0.01665000431239605
500,0.6955190300941467,0.49962499737739563,0.05697491765022278,0.04425744383607169,0.017014535143971443
525,0.6953955292701721,0.500041663646698,0.05227716639637947,0.04160006892091039,0.01735858805477619
550,0.6952905058860779,0.500124990940094,0.050657015293836594,0.03992535315695104,0.017670195549726486
575,0.6951884031295776,0.500249981880188,0.04941808432340622,0.0390370318959214,0.017985178157687187
600,0.6950937509536743,0.49966666102409363,0.046615563333034515,0.037146275589976185,0.01828775741159916
625,0.6950060129165649,0.500124990940094,0.04526558145880699,0.036383895486416656,0.018575118854641914
650,0.6949222087860107,0.499875009059906,0.044786784797906876,0.035888253394815654,0.018850862979888916
675,0.6948423385620117,0.5005416870117188,0.04340092092752457,0.03494923585181026,0.0191159900277853
700,0.6947652697563171,0.5012499690055847,0.043051835149526596,0.034538056327318524,0.019375069066882133
725,0.6946897506713867,0.5010416507720947,0.04195065051317215,0.03405916302158352,0.019631685689091682
750,0.6946191191673279,0.5020416378974915,0.03947945311665535,0.03312372384054518,0.019871525466442108
775,0.6945533752441406,0.5022500157356262,0.039101094007492065,0.03252036523713567,0.020095746964216232
800,0.6944912075996399,0.5021249651908875,0.03728479892015457,0.03188311296131571,0.020308731123805046
825,0.6944326162338257,0.5022083520889282,0.03657243773341179,0.031108486495796124,0.020514799281954765
850,0.6943761110305786,0.5023333430290222,0.035603784024715424,0.03057980445718103,0.02071915753185749
875,0.6943217515945435,0.5024166703224182,0.03536977618932724,0.030078519617788433,0.02091912180185318
900,0.6942681670188904,0.5024999976158142,0.03520980104804039,0.029778493706935118,0.021116873249411583
925,0.6942170262336731,0.5022916793823242,0.03404480963945389,0.029165872214612965,0.021307718008756638
950,0.694166898727417,0.5022916793823242,0.033907920122146606,0.0288396646254961,0.021496329456567764
975,0.6941174268722534,0.5024999976158142,0.03397974744439125,0.028739315868930665,0.021681413054466248
1000,0.6940691471099854,0.5023750066757202,0.033530618995428085,0.02829900013705575,0.021861301735043526
1025,0.6940210461616516,0.5023750066757202,0.033309560269117355,0.028112927343838946,0.02204154245555401
1050,0.6939741969108582,0.503250002861023,0.03280799835920334,0.02776142117959928,0.02221761830151081
1075,0.6939288377761841,0.5041249990463257,0.03192382678389549,0.02731793638241924,0.02238602191209793
1100,0.6938846111297607,0.5049583315849304,0.03167770802974701,0.027040778071919274,0.022551557049155235
1125,0.6938420534133911,0.5049166679382324,0.031118007376790047,0.02667526716907369,0.022707082331180573
1150,0.6938004493713379,0.5054583549499512,0.030548667535185814,0.026216083472283498,0.0228602085262537
1175,0.6937599778175354,0.5060416460037231,0.031082339584827423,0.026105902863678573,0.02300926111638546
1200,0.6937195658683777,0.5064583420753479,0.030373290181159973,0.025624884914495816,0.0231633223593235
1225,0.6936808228492737,0.5071250200271606,0.029664942994713783,0.02517559778396034,0.023312438279390335
1250,0.6936434507369995,0.5075833201408386,0.02895142138004303,0.024967458134780563,0.02345745824277401
