step,loss,acc_train,gnorm_theta,gnorm_phi,disp
0,0.8100507855415344,0.33799999952316284,2.495479106903076,1.760684593474576,0.0
25,0.6375603675842285,0.643666684627533,1.8518930673599243,1.322895036702347,0.015500730834901333
50,0.5350990891456604,0.7857083082199097,1.4380035400390625,1.0721379660723296,0.02730109728872776
75,0.4675876796245575,0.840499997138977,1.1802146434783936,0.9266365969197127,0.03663935884833336
100,0.41903144121170044,0.8674583435058594,0.9977710247039795,0.8230557968338018,0.044336166232824326
125,0.3821605145931244,0.8824166655540466,0.8613775968551636,0.7427063283656482,0.05086277797818184
150,0.3532596826553345,0.8898333311080933,0.7547813653945923,0.6770980015815897,0.05649767443537712
175,0.33004483580589294,0.8957916498184204,0.6693069934844971,0.6212520627965905,0.06142990663647652
200,0.3111063539981842,0.9005833268165588,0.5990106463432312,0.5723255010521043,0.06579311937093735
225,0.2953781187534332,0.9042499661445618,0.5421929955482483,0.5307749866010704,0.0696926936507225
250,0.28213149309158325,0.906499981880188,0.49319320917129517,0.4927117148144517,0.07320692390203476
275,0.2708984613418579,0.9087083339691162,0.45105063915252686,0.45876596146885684,0.07638907432556152
300,0.26127031445503235,0.9104583263397217,0.41571301221847534,0.42925671073769794,0.07928868383169174
325,0.2529381513595581,0.9123749732971191,0.38448721170425415,0.40264292394800727,0.0819467157125473
350,0.24567581713199615,0.9134166836738586,0.35745158791542053,0.3785366529330878,0.08439170569181442
375,0.2393139898777008,0.9140416383743286,0.33327558636665344,0.356174146361388,0.08664961904287338
400,0.2337152063846588,0.9153333306312561,0.3120519518852234,0.33602532051636913,0.0887446254491806
425,0.22877070307731628,0.9161666631698608,0.29211848974227905,0.3164382336730151,0.09069466590881348
450,0.22438517212867737,0.9172083139419556,0.27484408020973206,0.2995648195377575,0.09251479804515839
475,0.22047647833824158,0.9181249737739563,0.2590080499649048,0.2835879596561537,0.09421741962432861
500,0.2169744372367859,0.9192083477973938,0.24488534033298492,0.2692547713721669,0.09581483155488968
525,0.21382726728916168,0.9194166660308838,0.232143834233284,0.25605250387194084,0.09731674194335938
550,0.21098551154136658,0.9197083115577698,0.22015288472175598,0.24392512461029797,0.0987318903207779
575,0.2084168940782547,0.9204583168029785,0.20862850546836853,0.2320552569486944,0.10006558150053024
600,0.20608638226985931,0.9212083220481873,0.1986812800168991,0.22156324653752987,0.10132527351379395
625,0.2039748728275299,0.922208309173584,0.18895293772220612,0.21130405100006047,0.10251664370298386
650,0.2020563930273056,0.9224583506584167,0.18006059527397156,0.201611186750706,0.10364646464586258
675,0.20030659437179565,0.9228333234786987,0.17216290533542633,0.19317413913808212,0.10471946746110916
700,0.19869935512542725,0.9229166507720947,0.1645106077194214,0.1850351608521847,0.10573931038379669
725,0.19723281264305115,0.9231249690055847,0.15718220174312592,0.17719679575162967,0.10670888423919678
750,0.19588971138000488,0.9237083196640015,0.1502629518508911,0.1697734338597563,0.10763192176818848
775,0.19465692341327667,0.9238749742507935,0.14353862404823303,0.16254365137134225,0.10851142555475235
800,0.1935308873653412,0.9242916703224182,0.1372799575328827,0.155861604763368,0.10934926569461823
825,0.19249700009822845,0.9248749613761902,0.1315339058637619,0.14942055857997485,0.11014988273382187
850,0.1915483921766281,0.9253333210945129,0.1255422681570053,0.14297314409713477,0.11091417819261551
875,0.19067992269992828,0.9253333210945129,0.1202903687953949,0.13708678983205694,0.11164455860853195
900,0.18988339602947235,0.9253333210945129,0.11530716717243195,0.13159902479343177,0.11234285682439804
925,0.18914863467216492,0.9256249666213989,0.11040417850017548,0.12608403443884256,0.11301130056381226
950,0.18847493827342987,0.9257500171661377,0.10575637966394424,0.12102460456734654,0.11365044862031937
975,0.1878529042005539,0.9260833263397217,0.10173318535089493,0.11635138232405327,0.11426310986280441
1000,0.1872795820236206,0.9261666536331177,0.09727627038955688,0.11152544824093924,0.11484993994235992
1025,0.18675561249256134,0.9266250133514404,0.09307996183633804,0.1069260306763265,0.11541079729795456
1050,0.1862722933292389,0.9266666769981384,0.08913220465183258,0.10256770110775458,0.11594855040311813
1075,0.18582767248153687,0.9269166588783264,0.08610989898443222,0.09911801271510025,0.11646366119384766
1100,0.18541206419467926,0.9270416498184204,0.08255719393491745,0.09530040040829041,0.1169586256146431
1125,0.18502917885780334,0.9270833134651184,0.07901675999164581,0.09141171761687844,0.11743303388357162
1150,0.18467745184898376,0.9271249771118164,0.0758068859577179,0.08792365818196521,0.11788801103830338
1175,0.18435345590114594,0.9275000095367432,0.07271574437618256,0.08445782232028103,0.11832447350025177
1200,0.18405385315418243,0.9272916316986084,0.07002881169319153,0.08150836961680917,0.11874303221702576
1225,0.18377697467803955,0.9274166822433472,0.06704036146402359,0.07803944955742513,0.11914533376693726
1250,0.18352164328098297,0.9273332953453064,0.06440220028162003,0.07517670319810178,0.11953187733888626
1275,0.18328441679477692,0.9275416731834412,0.06204410642385483,0.0723600851600755,0.11990278959274292
1300,0.183066263794899,0.9275833368301392,0.05972796678543091,0.06986209940353931,0.12025889754295349
1325,0.18286345899105072,0.9277916550636292,0.057224713265895844,0.06705597234984038,0.12060117721557617
1350,0.1826770007610321,0.9279999732971191,0.05473422631621361,0.06425984813520698,0.12092921882867813
1375,0.18250581622123718,0.9282083511352539,0.052582453936338425,0.06184877349981164,0.12124365568161011
1400,0.18234610557556152,0.9282500147819519,0.05104628950357437,0.05990176941682431,0.12154565006494522
1425,0.18219703435897827,0.9284583330154419,0.049050528556108475,0.05750924992864734,0.12183619290590286
1450,0.1820600926876068,0.9287499785423279,0.047088973224163055,0.0551775211008072,0.12211505323648453
1475,0.18193334341049194,0.9287083148956299,0.04519576206803322,0.053034836261890476,0.12238337099552155
1500,0.18181510269641876,0.9288749694824219,0.04391678795218468,0.05150396502141207,0.12264154106378555
1525,0.18170465528964996,0.9288749694824219,0.042265526950359344,0.04954651855084264,0.12288977205753326
1550,0.18160293996334076,0.9287916421890259,0.04041389003396034,0.047592079221176246,0.12312837690114975
1575,0.1815093606710434,0.9287499785423279,0.03868234530091286,0.04571036855659558,0.12335728853940964
1600,0.1814223974943161,0.9287499785423279,0.03732232004404068,0.04413010708172834,0.1235770657658577
1625,0.18134190142154694,0.9286249876022339,0.03603068366646767,0.042790950025180345,0.12378820031881332
1650,0.18126586079597473,0.9286249876022339,0.034882672131061554,0.041435988353803,0.1239914521574974
1675,0.18119530379772186,0.9285833239555359,0.033563580363988876,0.03989483405581882,0.12418683618307114
1700,0.18112902343273163,0.9285833239555359,0.032500527799129486,0.03882617784693605,0.12437459081411362
1725,0.18106669187545776,0.9285833239555359,0.031550534069538116,0.037745933111707666,0.12455565482378006
1750,0.18100833892822266,0.9284583330154419,0.030330555513501167,0.03633848388897105,0.12473000586032867
1775,0.18095415830612183,0.9284999966621399,0.029531409963965416,0.03540334147788173,0.12489761412143707
1800,0.18090274930000305,0.9285416603088379,0.028387147933244705,0.03407573075691245,0.12505918741226196
1825,0.1808547079563141,0.9287916421890259,0.027755143120884895,0.033238697065285885,0.1252148300409317
1850,0.1808093637228012,0.9287916421890259,0.02690529078245163,0.03226202698703382,0.12536460161209106
1875,0.18076704442501068,0.9287083148956299,0.025809817016124725,0.03110837136942686,0.12550818920135498
1900,0.18072743713855743,0.9287083148956299,0.024792851880192757,0.02993501602184126,0.12564678490161896
1925,0.18069034814834595,0.9286249876022339,0.024313105270266533,0.02935722388118346,0.12578079104423523
1950,0.18065506219863892,0.9285833239555359,0.02364727295935154,0.028568285340580334,0.12591025233268738
1975,0.18062157928943634,0.9285833239555359,0.023059971630573273,0.027827412312041118,0.12603488564491272
2000,0.18058983981609344,0.9285833239555359,0.022490471601486206,0.027099223222849234,0.12615501880645752
