regime,arm,width,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,acc_reversed_val,acc_ctx_random_val,acc_spec_only_val,acc_iid_test,acc_reversed_test,acc_ctx_random_test,acc_spec_only_test,status,lr,tau,reached_star
unready,ctxfree,128,1,1,init,0,0.7060768008232117,0.49829167127609253,0.37403133511543274,0.30090680725612284,0.0,0.01255345344543457,0.586111111111111,0.655,0.25870370864868164,0.7149999737739563,0.48722222447395325,0.47148147225379944,0.2554999887943268,0.7336666584014893,0.5034999847412109,0.49916666746139526,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,0.6,12605,0.5999941229820251,0.8080832958221436,0.13234789669513702,0.1503715445850818,0.18205323815345764,132.00377297401428,0.8466666666666667,0.8451666666666666,0.7225925922393799,0.7148148417472839,0.7201851606369019,0.7488889098167419,0.7555000185966492,0.7803333401679993,0.7696666717529297,0.8059999942779541,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,0.5,14299,0.49997174739837646,0.9019583463668823,0.18207164108753204,0.21615576672942255,0.25690338015556335,149.76562309265137,0.8935185185185185,0.9005,0.8199999928474426,0.8124074339866638,0.8144444227218628,0.8401851654052734,0.8448333144187927,0.8643333315849304,0.8566666841506958,0.8849999904632568,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,0.4,15400,0.3999941349029541,0.9401249885559082,0.19876639544963837,0.24183251519234297,0.3166801631450653,161.3208315372467,0.914074074074074,0.9233333333333333,0.8755555748939514,0.8668518662452698,0.8696296215057373,0.8775925636291504,0.8941666483879089,0.9085000157356262,0.9009999632835388,0.922333300113678,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,0.3,16444,0.299919068813324,0.9598333239555359,0.18797704577445984,0.232324721896444,0.3742446303367615,172.30863094329834,0.9312962962962963,0.9343333333333333,0.9062963128089905,0.9016666412353516,0.9027777910232544,0.9007407426834106,0.921999990940094,0.9313333034515381,0.9258333444595337,0.9413332939147949,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,0.2,17804,0.19997601211071014,0.9715416431427002,0.1489098221063614,0.18613377417296753,0.43891167640686035,186.62202835083008,0.9485185185185184,0.9438333333333333,0.9296296238899231,0.9251852035522461,0.9251852035522461,0.919259250164032,0.9431666731834412,0.9473333358764648,0.9446666836738586,0.9571666717529297,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,0.15,18901,0.14999425411224365,0.9764999747276306,0.11762605607509613,0.14768798709695186,0.4794790744781494,198.1523425579071,0.9562962962962962,0.9476666666666667,0.9396296143531799,0.9325925707817078,0.9337037205696106,0.9279629588127136,0.9521666765213013,0.9548333287239075,0.9528332948684692,0.9631666541099548,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,0.1,20974,0.09998539090156555,0.9821666479110718,0.07840225100517273,0.09874357440221845,0.534187376499176,218.5949456691742,0.9631481481481481,0.9528333333333333,0.9457407593727112,0.9405555725097656,0.9424074292182922,0.9390740990638733,0.9598333239555359,0.9603333473205566,0.9588333368301392,0.9664999842643738,stopped,0.001,1.92254638671875,True
unready,ctxfree,128,1,1,final,20974,0.09998539090156555,0.9821666479110718,0.07840225100517273,0.09874357440221845,0.534187376499176,218.6314218044281,0.9631481481481481,0.9528333333333333,0.9457407593727112,0.9405555725097656,0.9424074292182922,0.9390740990638733,0.9598333239555359,0.9603333473205566,0.9588333368301392,0.9664999842643738,stopped,0.001,1.92254638671875,True
