step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms,grad_total_norm_preclip,clip_coef,upd_theta_norm,upd_phi_norm
0,1,1.3789573907852173,11491,17.947315680535322,18.164327430776712,0.9880528606925086,0.8693205714225769,18.16432762145996,0.05505295686065521,0.02456114418763276,0.12832773676307857
1,1,1.1489359140396118,27767,7.120203110016682,9.285257705168702,0.7668288092911418,0.7836012840270996,9.285257339477539,0.10769759584914983,0.020236911742580875,0.09121943261504237
2,1,1.1560529470443726,14921,4.906777323187487,7.963785468336117,0.6161363013476617,0.7722988128662109,7.963785648345947,0.12556840660814247,0.017955540238955344,0.07710540032509589
3,1,0.8022185564041138,11855,4.631793831674758,9.117741383765871,0.5079979390423548,0.6349863409996033,9.117741584777832,0.10967627027215165,0.01685668971226508,0.06915692885441302
4,1,1.0091158151626587,4902,6.156405529247532,6.288743368580754,0.9789563937375192,0.7279474139213562,6.288743495941162,0.15901425167541997,0.015495963791309695,0.06356893003922374
5,1,0.845822274684906,14058,3.4720201628500362,5.486745755863942,0.6328013575512758,0.6423810124397278,5.486745834350586,0.18225736127268582,0.014912559714520903,0.060185428424755445
6,1,0.5640513300895691,7432,5.052442190528244,6.025380977679182,0.8385265942923783,0.5072817206382751,6.025380611419678,0.16596459186995524,0.01471645737419961,0.05875916665171002
7,1,1.513146996498108,13732,4.492058209757808,8.569518618623965,0.5241902619821355,0.8972534537315369,8.56951904296875,0.11669264964500495,0.013047914668088117,0.05294149845701228
8,1,0.3770325481891632,22944,2.3342739548069495,6.523232195434093,0.3578400836996813,0.3736134469509125,6.523232460021973,0.1532982080326513,0.012304510002645827,0.05308097275671353
9,1,0.858154833316803,14928,7.791205843050725,7.927662302709481,0.9827873016723856,0.6467593908309937,7.927662372589111,0.12614057295339068,0.011155064702360504,0.045450819108826285
10,1,0.5554203391075134,15884,3.761612016188693,6.018508266675124,0.6250073688552296,0.4932778775691986,6.018507957458496,0.16615411010741127,0.011409876117829999,0.047522965268994334
11,1,1.8319226503372192,1701,6.1450278923593356,10.90776829166542,0.5633625254997544,1.009661316871643,10.907768249511719,0.09167777362404,0.01074939827864897,0.05028446655853897
12,1,1.8897565603256226,4008,3.806430174725622,10.577411702102747,0.35986404632132823,1.0215020179748535,10.577411651611328,0.09454107851674515,0.010657414590688226,0.04775334125751248
13,1,0.6067507863044739,24747,2.435748718268079,5.013823732488459,0.48580661152574733,0.5294939875602722,5.013823986053467,0.19944852538363733,0.009957970894596034,0.04529421273968616
14,1,0.7294097542762756,8508,3.454465856046468,6.432247780786656,0.5370542264190348,0.5991384983062744,6.432247638702393,0.15546662701797154,0.010006334937924737,0.04710525799525606
15,1,0.6242552995681763,11692,3.0037846534462957,3.7463157691572895,0.8017969756247153,0.5411717295646667,3.7463157176971436,0.2669288464790288,0.009820030578779167,0.054622795525828764
16,1,0.6893561482429504,20376,1.5134655227291252,1.97589889292369,0.7659630399857761,0.5860627889633179,1.9758988618850708,0.5060985221416882,0.009463886220234684,0.059699373856900696
17,1,1.4367902278900146,10108,10.546954933148236,12.881893013941939,0.8187426274797157,0.8940060138702393,12.881893157958984,0.07762833537816,0.009032424759673866,0.056960550586855174
18,1,0.7318195104598999,3489,2.877247305214071,3.272465610048523,0.8792291953743492,0.6134253144264221,3.272465705871582,0.30557988510800205,0.008905204946594589,0.05754743722193665
19,1,0.6015377044677734,24763,3.7982988866564806,5.215530940307173,0.7282669645963309,0.5385417342185974,5.2155303955078125,0.1917350168501161,0.00882233213935997,0.05484858494640387
20,1,0.6105882525444031,16002,5.087066009532573,5.438249856942689,0.9354233702663154,0.5448729395866394,5.4382500648498535,0.18388264684275096,0.009201425786291685,0.0631262845158298
21,1,0.2788228988647461,13971,7.296793967865623,5.128582061859719,1.4227702471856807,0.3073621690273285,5.128582000732422,0.1949856324558242,0.009555408731421326,0.06721399192480279
22,1,0.5790767669677734,8494,2.353124967582198,3.264166104026624,0.720896208277728,0.541475236415863,3.2641658782958984,0.3063568859328856,0.009249113371020905,0.06362659604033853
23,1,0.5559903979301453,43155,1.667865615979917,2.45999980412511,0.6779942068216585,0.5262892842292786,2.4599997997283936,0.40650393288913117,0.008831601578628251,0.0582990691811563
24,1,0.8695085644721985,12944,3.544452125384982,3.363739460589676,1.053723740174149,0.6877763867378235,3.363739490509033,0.29728809425743496,0.008514573167634142,0.05414436392804937
25,1,1.1315600872039795,13306,8.430302015078674,7.401889642237326,1.1389391658816135,0.7901577949523926,7.401889801025391,0.1351006150835769,0.008109389488841948,0.05489246709224102
26,1,0.6355005502700806,16586,3.1338411007687412,7.242457044055697,0.4327041336531548,0.5812426209449768,7.242457389831543,0.13807466279737365,0.00787918385886624,0.05047726818551233
27,1,1.2928234338760376,15138,5.101746069512356,7.13906614262094,0.7146237291532721,0.8555080890655518,7.139066219329834,0.14007432193555855,0.007631084145516195,0.04730104179635613
28,2,0.5934619307518005,10626,1.8126339040829356,2.158286691380729,0.8398485295401106,0.5537203550338745,2.1582865715026855,0.46333028703110224,0.007316364462618069,0.050350629932459624
29,2,0.26202574372291565,8853,1.4496908318680783,3.010835657098907,0.48149118615940917,0.3339592516422272,3.010835647583008,0.332133595093166,0.007034125704945514,0.05313809037462942
30,2,0.3518291115760803,19328,11.90918253030179,6.0515242890678715,1.9679640965523113,0.3810843229293823,6.051524639129639,0.1652475854243964,0.006990602967483247,0.0518813244628959
31,2,0.7899172902107239,15276,2.385771368272794,3.644645995638699,0.6545961860567612,0.661912202835083,3.644645929336548,0.27437499966067624,0.00668295904524752,0.05682683557971595
32,2,1.4851219654083252,17613,12.338855091568348,14.505488716316735,0.8506335314085581,0.9451892971992493,14.505489349365234,0.06893941369198597,0.006553425643890075,0.05173764179344626
33,2,0.3255253732204437,27376,5.360497182020851,4.014458070566288,1.3352978379129894,0.3818958103656769,4.014458179473877,0.24909955620250124,0.006055043216840158,0.052158134616656006
34,2,0.4180247187614441,30185,3.7137884813282662,2.641429259364395,1.4059768847341785,0.4434075653553009,2.6414294242858887,0.3785827522867085,0.005848881735155903,0.056599284953279566
35,2,0.08601547032594681,4734,1.15137019007416,2.710071120076356,0.4248486991888594,0.10645937919616699,2.710071086883545,0.3689938746795303,0.005466357497409635,0.05547466302093898
36,2,0.7256373763084412,19034,6.009966202576131,3.2191907230174084,1.8669183405638698,0.6325752139091492,3.219190835952759,0.3106369706929994,0.005257060615378778,0.06576761706400398
37,2,0.3669557273387909,27226,3.0838943864524713,2.716753015851937,1.1351397673830386,0.4195346236228943,2.7167530059814453,0.3680863257395818,0.005157491033259344,0.06776076981865081
38,2,0.9361587166786194,5767,9.719897236222787,14.874255774393129,0.6534711641140046,0.7418486475944519,14.874256134033203,0.06723024827316851,0.005655534109154221,0.06136575809774721
39,2,0.2184356302022934,35979,0.9124959579800309,2.8621730943516557,0.31881228978794945,0.31843942403793335,2.862173318862915,0.3493847294378912,0.005416276230186537,0.05875160403179345
40,2,0.6080606579780579,9125,3.7611286338228727,7.5976009439562135,0.49504161399978547,0.5747825503349304,7.59760046005249,0.13162048644666485,0.005895674787327825,0.055052928799259576
41,2,0.4014701545238495,9532,2.827418539424306,3.146973779703287,0.8984563384859188,0.4417775869369507,3.1469736099243164,0.3177655125803667,0.005855129580616164,0.055322702427232646
42,2,1.3758556842803955,16621,15.214488221938025,11.645750013877981,1.306441251426997,0.8929203152656555,11.645750045776367,0.08586822748221773,0.006639360024918268,0.049897916742314745
43,2,0.2988681197166443,15241,19.15861797787812,4.928755858042503,3.887110364091607,0.3718695640563965,4.928755760192871,0.20289092131234898,0.005753483669918828,0.05791877681978231
44,2,0.18400579690933228,24251,7.906938243960527,4.043612472979987,1.955414446066208,0.2302357405424118,4.043612003326416,0.24730358695982166,0.00542441117441134,0.062490325644191394
45,2,0.43270009756088257,19624,2.0167398844058906,4.07334216384752,0.4951069179271848,0.46104633808135986,4.0733418464660645,0.24549860831566786,0.005472536812495428,0.06100004288283715
46,2,0.6739931106567383,12078,10.119711919613101,10.815548560026587,0.9356633057905006,0.6544302701950073,10.81554889678955,0.09245946896300081,0.00518127138442024,0.05739170151649237
47,2,2.035283327102661,6969,12.384450059315464,23.33094620397633,0.5308164508649132,1.072776198387146,23.33094596862793,0.042861526424309085,0.007315232690414233,0.05465444195926684
48,2,0.2964980900287628,12934,1.8243572827823458,2.484292741665742,0.7343568059367924,0.37319710850715637,2.48429274559021,0.4025288884517251,0.006475262651277542,0.045768404808866694
49,2,0.45445987582206726,12055,2.7189166138562086,7.402286952839844,0.36730764845758174,0.5236608386039734,7.402287006378174,0.13509336561051813,0.005903339986960026,0.04230762244466885
50,2,0.4099509119987488,17210,1.4205693548796412,3.5119489627533516,0.4044960134516069,0.4853370487689972,3.511949062347412,0.28474208979258464,0.005478857528593825,0.0399447525970255
51,2,0.6464850902557373,8094,14.020746934615673,6.104027165896174,2.296966667014316,0.583074688911438,6.104026794433594,0.16382625271004228,0.004849564983242582,0.04080443966708284
52,2,0.3400673568248749,11046,1.8766130502552756,2.678890650165055,0.7005187203661899,0.409253865480423,2.6788904666900635,0.37328873246050615,0.004301828862428465,0.03651815614349953
53,2,0.3545956313610077,4276,6.496747303451622,7.734781648295574,0.839939328459569,0.4600066840648651,7.734781742095947,0.12928611356561814,0.004509342880585276,0.033496959859059976
54,2,2.441941499710083,3755,9.44992036332358,25.107520869271124,0.3763780746226076,1.069292664527893,25.107521057128906,0.039828701443520784,0.005489488005348158,0.02990917507080007
55,3,0.3969644010066986,9735,5.943179977473189,7.494074484193018,0.7930505614813587,0.46929848194122314,7.49407434463501,0.13343874380925427,0.00491003010306365,0.02781942194358209
56,3,0.7223508954048157,14636,13.293120843789778,12.20350398374763,1.0892872130407945,0.647702693939209,12.203503608703613,0.08194367372851188,0.005620612874026157,0.02947219289885517
57,3,0.3635563850402832,9366,1.8588174577081549,6.877921591154327,0.27025859964709453,0.4573361575603485,6.8779215812683105,0.14539273860445182,0.004714295356554749,0.027293041314076665
58,3,1.1667976379394531,4372,19.324795558781787,18.641157954259743,1.036673558917234,0.8237471580505371,18.641157150268555,0.053644735586645585,0.007032424119568045,0.028351471649070707
59,3,0.30533939599990845,8159,1.738158626733743,2.7056492246235253,0.6424183190172978,0.3602462708950043,2.7056491374969482,0.3695969357387501,0.006232909653238274,0.03259025119396351
