epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,0.8090667417051496,1.5835430328103495,0.07294320923732615,0.08732673115425625,0.2747216102604273,0.05959910996258446,1.0537729839557497,0.02385310454231028,1687.70849609375,0.5018141330627511,1.3540847301483154,38.95
2,0.5453634668716656,0.982274762952852,0.41091418173217803,0.7795276194567393,0.35786210464432444,0.07763591260957042,1.79652081124218,0.0406658733668914,1783.1717529296875,0.5301986624879154,,37.17
3,0.5095917024039534,0.553396044804143,0.6375641001922047,0.9171377942789638,0.4164509145943069,0.09034638312361486,2.1558637577882807,0.048799925957924505,1987.239990234375,0.5908752104970729,,37.81
4,0.4691794501548849,0.4107606964744552,0.5847624701390668,0.8702679482360522,0.46556774744644475,0.1010019683154512,2.4551291246695857,0.05557406819804514,2051.046142578125,0.6098469873747489,,38.14
5,0.4357488011488187,1.1023334543673218,0.28791903642504457,0.3529353104072537,0.512661986985105,0.11121876472330632,2.6629870433976204,0.06027912017874295,2141.024658203125,0.6366007134578606,3.6601693630218506,38.97
6,0.4111775032896227,0.30784704176847266,0.5370871655696781,0.8630725447027868,0.5639253839398684,0.12234003337511087,2.999628191825481,0.0678992970374717,2225.51708984375,0.6617232369459148,,37.68
7,0.44366506121973065,1.0588880936908573,0.2930307468166502,0.45974639654497895,0.6186056909361819,0.13420257897671767,3.2911994775334175,0.07449927679157335,2548.0126953125,0.7576123392698142,,37.27
8,0.388986195560205,1.0035191178097798,0.32732269098023437,0.6758309617140096,0.7085042044538801,0.15370549098839045,3.7022946116318263,0.08380478695342448,3193.80517578125,0.9496287890743471,,37.38
9,0.4357100371442316,0.8653772270342223,0.41530897547721685,0.7087165640030377,0.8116586157173766,0.17608418589408342,4.121518215349571,0.09329429237663747,3543.145263671875,1.053499684880492,,37.83
10,0.42867207405621993,0.4434095009394515,0.4965948819365362,0.8152361519166008,0.8869193816699507,0.19241153146265266,4.4157848665337704,0.09995528416602938,3881.876953125,1.1542163367651186,8.219783782958984,38.89
11,0.3266131245661936,0.6379713228628239,0.4999234726399251,0.7161727817368692,0.9294555555607581,0.20163948445369195,4.8138652098996895,0.10896619276884925,3869.596435546875,1.150564913965333,,37.52
12,0.39981847103693213,0.2771639516578482,0.6833644310789243,0.9293193516465814,1.0214991853077506,0.221607765818402,5.097930048096296,0.11539625729457127,3855.0703125,1.1462457949584652,,37.33
13,0.3647387891420813,1.1477517222852187,0.3874504754774942,0.5188898520262962,1.0862732115513922,0.23566007975597145,5.227453363204093,0.11832813467515767,3814.937744140625,1.1343129937398582,,37.72
14,0.2910402567797987,0.48030438747342097,0.44153587712538006,0.8836691955416114,1.1507325128123564,0.24964411610579387,5.429977177032797,0.12291244436720261,3756.440673828125,1.1169197906520498,,37.51
15,0.35780256469726457,0.20572114227927635,0.7146091534830148,0.9409792806130668,1.2113366686080642,0.2627918031116831,5.525265713945927,0.1250693865808285,4078.483642578125,1.2126743084175744,12.682415008544922,38.58
16,0.33906417642687225,0.32463897886951143,0.6884417218137416,0.8765198180437401,1.2536308443930897,0.2719672561493931,5.6346839844498104,0.127546168093456,3986.83544921875,1.1854241293707497,,37.66
17,0.304660516203219,0.9405031513577528,0.4937347196595019,0.6771503747286381,1.3001774392291625,0.28206524451437526,5.756201427603547,0.13029682532171347,4105.84375,1.2208094150536966,,37.68
18,0.2417171786443146,0.3348320014317286,0.6919390197156798,0.8734130606546436,1.3226091316705495,0.2869316578380077,5.867110731338212,0.13280735772003588,4130.1494140625,1.2280363299908839,,37.13
19,0.33129003778752303,2.709263357239686,0.1240457446682223,0.12327306479698683,1.3607326477068034,0.29520231271022956,5.9402629090718575,0.1344632234231289,4144.4521484375,1.2322890278160294,,37.1
20,0.38066685376519027,1.8076482049447506,0.29530825774398145,0.38282922039567047,1.4042763255887907,0.30464883729853476,5.949657839414304,0.13467588616836731,4125.6884765625,1.2267099389171938,13.897995948791504,38.51
21,0.22945900971330804,1.3723035131279837,0.42212378271699075,0.6057333098089153,1.4433676694181934,0.31312945626864486,6.097346036259248,0.13801894207570653,4339.03076171875,1.290143982248195,,37.56
22,0.3603003645698557,0.2977292307720667,0.6001651277885306,0.908837765896242,1.4684501404707457,0.3185709391901278,6.160330862066754,0.13944466057242286,4518.57861328125,1.343529771135111,,37.65
23,0.2955091733157146,0.8774204334094061,0.4075721151030808,0.8468406962204954,1.5411523896451604,0.33434323078002354,6.292281182102589,0.1424314754045805,4642.62646484375,1.3804134896411266,,37.96
24,0.3875641474259978,0.3290132542595459,0.5914763212742409,0.913271607305866,1.6220722373951555,0.35189827823200864,6.338814668905329,0.14348480296404903,4853.845703125,1.4432162776756738,,37.54
25,0.2684778550436997,0.8556176581723853,0.4958559179159431,0.668167626820905,1.648889277845998,0.35771606497687275,6.459350392966395,0.1462132380927602,4791.8232421875,1.4247748539713987,18.030851364135742,38.82
26,0.4054430101691428,0.5608552293957348,0.5313684674062272,0.8208359862228735,1.6798808168180523,0.36443948268454496,6.478386876175906,0.14664414610713142,4817.12109375,1.4322967805834699,,38.1
27,0.3060837603236086,1.0819022555940043,0.43627068614086234,0.572548538289826,1.6999115345894846,0.36878501979011663,6.522603762230086,0.1476450353134826,4764.97998046875,1.4167934234464303,,36.78
28,0.2713288278493711,0.8237435094271737,0.5221970579407127,0.711562507191568,1.7376098162155844,0.3769634227555933,6.655048162603093,0.15064303410092691,4722.45361328125,1.4041488630072927,,37.63
29,0.36678870619994847,0.14346485945366785,0.783260774340922,0.9620822178412255,1.7527090786872446,0.3802391119288961,6.705239985114172,0.15177917139781566,4679.20361328125,1.3912891414942488,,37.29
30,0.18725065973035557,0.32464180208854126,0.7063184851011287,0.8593521068417702,1.7746302796257114,0.3849947773605492,6.764861503555188,0.15312875839045823,4721.19482421875,1.4037745814630749,16.277196884155273,37.83
31,0.27726219055264345,0.8618355528662506,0.48091066227831203,0.6460291037963808,1.7953288571914483,0.38948520241025686,6.791076928636329,0.1537221682468527,4694.19970703125,1.3957479990528268,,37.69
32,0.3038485211123727,0.2371506550503831,0.7537242787833494,0.9075643789170074,1.8346019450043198,0.3980052495842331,6.837745798269536,0.15477856031913143,4716.853515625,1.4024837602025475,,37.32
33,0.43248972480348036,0.5701931041068715,0.5991636604860671,0.798114466750025,1.8666854220089257,0.40496555631862835,6.966653906825955,0.15769651194302392,4658.4775390625,1.3851265624766347,,37.9
34,0.4203450605853313,0.7248767738964855,0.42503424224973213,0.8496252713618336,1.893695270026366,0.41082517144150904,7.009298669444098,0.15866181471354485,4699.10107421875,1.3972053451121196,,37.86
35,0.4013702585515352,0.6796465222539998,0.4834507153324843,0.6628132647034005,1.9345428245441156,0.4196867891755424,6.9777846466018625,0.15794846630468473,4675.908203125,1.3903093020288004,14.18660831451416,38.0
36,0.3871264506747457,0.16576703572126186,0.784691520849806,0.9569503148947922,1.965539314818553,0.42641128103684567,7.25546655470929,0.16423404743500608,4725.8515625,1.405159190884023,,37.16
37,0.3330344035683387,1.928316813725035,0.34914927417323716,0.4206626214895559,2.0191267220470874,0.43803672896937507,7.316296266140546,0.16561098296869334,4840.5615234375,1.4392664314025991,,37.92
38,0.3243184357397264,2.278273182313749,0.35540530128571,0.46683440599565823,2.0621015859453795,0.44735985297361125,7.345794183892225,0.16627869501542844,4831.49560546875,1.4365708202965128,,37.91
39,0.34190888834301025,0.6456120970181248,0.51856064703892,0.7149607628048266,2.0846861068534084,0.4522594214632321,7.3602426817250475,0.16660574983134516,4821.09130859375,1.4334772628317376,,37.13
40,0.22642364497924994,0.8804588691481681,0.5025679772749494,0.6891248149369826,2.119465520587139,0.45980459456259576,7.436756377753103,0.1683377065412473,4825.13720703125,1.4346802484311898,39.643314361572266,38.32
41,0.24020657045847066,0.19890959282825316,0.7965331853702691,0.9397365776574282,2.155045433271409,0.4675234308293123,7.515848392906783,0.17012802583643427,4763.7421875,1.41642538476738,,37.4
42,0.1914101260572941,1.6323980069961763,0.37447251854507985,0.47673000360537277,2.1755804323633092,0.4719783685671901,7.557047418717645,0.17106060304677306,4806.43212890625,1.4291185814816585,,37.47
43,0.2987951895098538,0.7897400130576356,0.5504999799208616,0.7177990349874579,2.202121312488204,0.4777362440818534,7.601538133135005,0.1720676906057799,4823.39892578125,1.4341633972684997,,37.7
44,0.51494437587343,0.261584150216296,0.8084036003675961,0.9302782273839568,2.2003771850776332,0.4773578667083631,7.6642049097088885,0.17348620977044393,4736.73828125,1.408396189064736,,37.94
45,0.2680936415831199,2.5271885641457064,0.28063691823420583,0.33800753292779284,2.234095490189935,0.48467283902610325,7.679446571816077,0.17383121857706238,4675.31591796875,1.3901331951579177,44.87065505981445,38.37
46,0.2972360920995019,0.1944722158828637,0.7872568301535781,0.9326485682067489,2.2570268444697144,0.4896476508147208,7.767945791325456,0.17583447845087855,4696.1611328125,1.3963311988057834,,37.55
47,0.4169516001048702,1.8028643226122254,0.35200473369947294,0.43893495754098233,2.3024030081792812,0.4994917215743638,7.809537230080885,0.17677593828312266,4686.3134765625,1.3934031498593975,,37.8
48,0.24661831614594196,3.71559262076346,0.12395225231265959,0.1030522932472135,2.3580497318543636,0.5115639251415489,7.8502966241664245,0.17769856403174825,4716.66650390625,1.4024281551476852,,38.22
49,0.24317874647856821,0.14876714160739613,0.8325744539657853,0.9656569065901611,2.3648768522149943,0.5130450255788801,7.95030366228907,0.17996231378774544,4730.52490234375,1.4065487365239406,,37.63
50,0.31355493527555833,2.55111026027491,0.2014159890998017,0.2128013746442571,2.3956361700327795,0.5197180643808091,7.957520584782943,0.1801256753555035,4591.001953125,1.3650637360237856,61.8912467956543,38.47
51,0.32816329600983246,0.40894269125165716,0.6364951972893814,0.8375511080768021,2.4536308146082773,0.5322996344874328,8.003946619059148,0.18117657062985199,4603.56494140625,1.3687991471375085,,37.39
