step,grad_theta_norm,grad_phi_norm,egr
0,0.026447205630711113,0.2588288034040022,0.10218030328459181
1,0.04252542659873809,0.24116595904271232,0.17633262491672874
2,0.0746123143560791,0.2441377056140994,0.3056156940940158
3,0.1009674106855595,0.23294536247337794,0.4334381659848029
4,0.12043763656935103,0.2195056111663602,0.5486768011480324
5,0.13878605399936172,0.21366137797601928,0.6495607924717639
6,0.1499360633724028,0.20411571643687454,0.7345640305852584
7,0.15270026989626,0.1864381355916964,0.8190398890807292
8,0.1524822571372162,0.17044377947763487,0.8946190796967738
9,0.14487851797585297,0.1489625772936652,0.9725833199654335
10,0.1369843831598056,0.1343057598585825,1.0199442176048414
11,0.10913810023238973,0.10313400626392255,1.0582164330167136
12,0.08479785064907784,0.08950188176848901,0.9474420981167039
13,0.06379891123314453,0.07943267897010448,0.8031821670820507
14,0.03573366510428773,0.03749247757201399,0.9530889238967712
15,0.016434429510942494,0.046185749772561166,0.355833338021294
16,0.03555654417830045,0.07659242988328735,0.4642305281607829
17,0.06351637692023998,0.07131697973664666,0.8906206790289953
18,0.07758187510155531,0.08885756545486792,0.8731037667252677
19,0.08580628043791115,0.10035915533510965,0.8549920547910159
20,0.09841194540170606,0.10720176067844957,0.918006801175342
21,0.1087623321937338,0.1080399096794869,1.00668662640855
22,0.10059568209805762,0.10365156493462721,0.9705177356514835
23,0.10421538008656213,0.11428029687225533,0.9119278032865465
24,0.07825932577866831,0.08488368427663562,0.9219595785062709
25,0.0703023697920072,0.086543359786189,0.8123369599340889
26,0.0549604848790188,0.07135853310138639,0.770201999530464
27,0.04950434923346296,0.06239179535367254,0.7934432556724874
28,0.044465265933239906,0.059081226597209914,0.7526124370374387
29,0.02268021001043071,0.04319010916317502,0.5251250911225598
30,0.01297071454776157,0.05893572043438365,0.2200823957345612
31,0.012995262170127485,0.0391598737986742,0.331851482377239
32,0.020784879256397427,0.03980888734334534,0.5221165584611552
33,0.02798105381475515,0.043628367340831135,0.6413500096284087
34,0.037286580020103675,0.05138205550880593,0.7256731878503337
35,0.04697950208190716,0.045590720336666515,1.0304619390515146
36,0.05736033116107169,0.05605427264001269,1.0232998923815027
37,0.050035330650364564,0.06295568547815222,0.7947706433429871
38,0.06203036703723268,0.07064695336590453,0.8780331504895665
39,0.049841035407235834,0.06465109102947149,0.7709233458062548
40,0.04969344618593722,0.04850701784313804,1.0244589008875251
41,0.04933333106491676,0.05627990097791601,0.8765710352510815
42,0.03243049484016259,0.04585431479964657,0.7072506694551087
43,0.04016942515464664,0.05684604268184786,0.70663538320086
44,0.025000558507909377,0.04348528245407669,0.5749199981335452
45,0.02973215769977605,0.03570346577350448,0.8327527049490954
46,0.012954160366291542,0.08987921780487854,0.14412853919434396
47,0.014359265388196495,0.03261447896578052,0.4402727206778967
48,0.012118839931446383,0.08087081548939304,0.149854306005929
49,0.012095858255694638,0.04680266004462831,0.25844382015685186
50,0.018344475782770393,0.10068409961063224,0.18219833969346055
51,0.025364105423603293,0.06162481657104965,0.41158914272707714
52,0.0263562941566132,0.047855797692052095,0.5507440148770045
53,0.022512241266694332,0.06998348911218258,0.3216793211079521
54,0.02487104917845485,0.12011224990481222,0.20706505121632346
55,0.021059319478961735,0.04449237503320411,0.47332423730520345
56,0.03703887730628389,0.0511004403404639,0.724825012441817
57,0.016068665914438854,0.04099231389081541,0.39199216606426185
58,0.012049959048812727,0.04324523540232483,0.278642466307081
59,0.010640679382141138,0.07493279595670112,0.14200296740759152
60,0.012787998668173333,0.1122879470004826,0.11388576431987384
61,0.011475907921869432,0.06027650292765463,0.1903877525119982
62,0.011687283066523488,0.03561405414248646,0.32816491544142284
63,0.020361652674707006,0.03310798045835068,0.6150073907318703
64,0.020428596783382016,0.0657713587537768,0.31060019391644905
65,0.016699686796756593,0.08524978439700004,0.19589124963403856
66,0.01897950248850471,0.04612811708091737,0.41145192323371127
67,0.010663478397784466,0.04826042346525237,0.22095700020620915
