step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms,grad_total_norm_preclip,clip_coef,upd_theta_norm,upd_phi_norm
0,1,1.4458614587783813,5767,4.771545534683385,5.859855771073013,0.8142769585280836,0.8848457932472229,5.859855651855469,0.1706526386926819,0.024555785363930535,0.12923190885972827
1,1,1.3830275535583496,12372,8.473881254372044,9.02322839254097,0.9391185599797095,0.863943874835968,9.02322769165039,0.11082507538851877,0.01959517392569013,0.09182860845779653
2,1,1.0166304111480713,15118,10.09916461473725,12.454937178838264,0.8108563270712891,0.7377961874008179,12.454936981201172,0.08028944034160165,0.018585605213061497,0.07699717337923681
3,1,1.000440001487732,52270,7.636701266764235,8.634034077592418,0.8844882007800494,0.7236552834510803,8.634034156799316,0.11582070049975399,0.01725163051525089,0.0696698360492886
4,1,1.2847222089767456,11450,10.952655167237916,14.721834303395712,0.7439735389978444,0.8346690535545349,14.721834182739258,0.06792631404897527,0.015535794732229153,0.05995777801169276
5,1,0.9557670950889587,10378,5.3222858729562805,6.772922266677179,0.7858182426131147,0.7111636400222778,6.772922515869141,0.14764672857400107,0.015172703935400525,0.05576712991919426
6,1,0.8001653552055359,17239,5.090299408816918,5.094708527513543,0.9991345689996174,0.6436482667922974,5.094708442687988,0.19628204733740343,0.014721189280431524,0.05358970796482238
7,1,0.62252277135849,23937,5.20011819558565,6.083828298156103,0.8547444044666507,0.540178656578064,6.083828449249268,0.1643701567149286,0.014098956826332037,0.05388980454177834
8,1,0.5529807806015015,12906,4.046952294750478,5.601669119113957,0.7224547199585186,0.5029875040054321,5.601668834686279,0.17851819716468614,0.013644214757309108,0.0518000843277244
9,1,2.176537275314331,12273,13.61524207991062,16.852117132271022,0.8079247238222227,1.0539326667785645,16.852115631103516,0.05933972698446235,0.011593579658554044,0.04661544951775777
10,1,0.7639365792274475,11120,12.943123447610892,7.3716835397314915,1.7557893495900911,0.62009197473526,7.371683597564697,0.13565420315600032,0.01067433098408749,0.04040006431891833
11,1,0.8564280867576599,18863,7.247753452950558,4.99975567864397,1.4496215252891795,0.6331755518913269,4.999755859375,0.20000972609796192,0.010562679492625904,0.04105489419158961
12,1,0.7587847709655762,2347,6.016531105664592,8.405725230553696,0.7157658548954925,0.6555355191230774,8.40572452545166,0.1189665302503757,0.010438096997589142,0.040816431325170675
13,1,0.5157644748687744,15895,2.6680786646358725,3.460100036708943,0.771098707068837,0.5016515254974365,3.460099935531616,0.28900891003815704,0.009903143118370103,0.039955582331318414
14,1,1.2186996936798096,8021,8.573451702593896,7.577320289116941,1.1314622287916922,0.8247800469398499,7.577320098876953,0.13197276279452003,0.00963733684302944,0.03822681624177419
15,1,0.34437304735183716,8978,2.7397234243894557,3.818919836169561,0.7174079430629593,0.37477585673332214,3.8189198970794678,0.26185407526109095,0.009324731409791145,0.041893339897464764
16,1,0.6598460078239441,17226,2.4579668795639145,2.128928262947688,1.1545559906088563,0.5845026969909668,2.1289281845092773,0.46971971039539395,0.009157723978909887,0.047266309606614085
17,1,0.417358934879303,10185,3.9393030307307604,4.93386788963046,0.7984208573985572,0.4403094947338104,4.933867454528809,0.20268071782134722,0.009174145871781907,0.0463413189348515
18,1,0.455518513917923,52926,2.292308497860018,2.7087369742689584,0.8462647055193782,0.4838040769100189,2.7087366580963135,0.3691756553134772,0.008829703924885914,0.05178791960180925
19,1,0.2692612111568451,15152,2.213019479230894,4.074976385090318,0.543075412001756,0.3495372533798218,4.074976444244385,0.24540013133383812,0.008606528521465298,0.055331942341085884
20,1,1.8052221536636353,4698,7.241048087452794,14.182359877717357,0.5105672222314053,1.023848295211792,14.182358741760254,0.07051012794827642,0.008145575540407875,0.0503276377588346
21,1,0.8249627947807312,9521,6.810910100639407,9.458120395985363,0.7201124341290556,0.6944214105606079,9.458120346069336,0.10572924192980314,0.008274648847029527,0.0535342912204916
22,1,0.5394939184188843,18488,2.2288212612569827,2.1618627200362193,1.0309726147729725,0.5291659235954285,2.161862850189209,0.4625638196006093,0.007792171448712147,0.060195508029767024
23,1,0.3598165214061737,11360,2.466650927560454,3.5958858143564214,0.6859647538616962,0.4044387936592102,3.595885753631592,0.27809552094210716,0.007488408840080977,0.061628157355866214
24,1,0.20957088470458984,19186,1.2912516645071734,3.0042388688784585,0.4298099188726605,0.31134867668151855,3.0042388439178467,0.33286290441308247,0.00695685886864748,0.05980674567933869
25,1,0.31689074635505676,19064,2.106319220338071,2.103311884532503,1.0014298097332508,0.3925658166408539,2.1033120155334473,0.4754404088287247,0.006827032054922764,0.06196478333532719
26,1,0.2015821486711502,7946,1.7857812501071813,2.316716464440953,0.7708242581758219,0.28247135877609253,2.316716432571411,0.4316452174705064,0.0064905448114348846,0.06056477654634149
27,1,0.43860217928886414,13018,11.324681588722699,7.196288022328974,1.5736837594024005,0.4769168496131897,7.196287631988525,0.1389605185588107,0.006420402550798867,0.05828441036237732
28,2,0.13523204624652863,17155,2.126644844294738,2.3542915667241955,0.9033056373951537,0.21036508679389954,2.3542914390563965,0.424756068282155,0.006126288136044298,0.05331868815189769
29,2,0.5983675122261047,14568,3.018600340112713,3.8435792541133194,0.7853618048545463,0.5860117077827454,3.8435795307159424,0.2601740725889592,0.005803533996098975,0.05184097395065764
30,2,0.8123427033424377,13995,3.921010442635714,3.787644313709205,1.03521083762875,0.6719076633453369,3.787644386291504,0.26401626815943907,0.005743251115110884,0.04971912663231603
31,2,0.335732638835907,12185,13.511187403727195,6.264848122375554,2.156666393151405,0.3925209045410156,6.264848232269287,0.1596207606799461,0.006426947002885415,0.045083561427686755
32,2,0.3583919107913971,8088,5.423681128725701,2.4796863954383483,2.1872447817195604,0.4337376654148102,2.4796862602233887,0.4032766615536479,0.006631292856216971,0.04991035509910267
33,2,0.8062682747840881,12266,3.5111628040387823,4.000998328120833,0.8775716748892041,0.6719458699226379,4.000998497009277,0.24993754704230628,0.006548724664181801,0.05047246965813798
34,2,0.18129654228687286,49650,4.5686666541061705,3.362975701726596,1.3585190793258477,0.2593092620372772,3.362975597381592,0.29735562262865534,0.00654494340804498,0.04963135299926453
35,2,0.1745191365480423,27372,1.1159183255498184,2.8061089666654038,0.39767462304769474,0.26996955275535583,2.8061089515686035,0.35636522347992966,0.006193433565107809,0.04404214275370597
36,2,1.2815430164337158,1949,6.095156776223389,17.957404219205518,0.33942304254109595,0.8850354552268982,17.9574031829834,0.05568733597629936,0.006110917083207011,0.041122932935889756
37,2,0.6055610179901123,4628,2.042039006855305,4.733639663225122,0.43138877315042445,0.5681470036506653,4.733639240264893,0.2112539080375995,0.005783039537883964,0.03966956787223913
38,2,1.583383321762085,1730,10.776468383149522,13.459772280937026,0.8006426972328018,0.9415231347084045,13.459772109985352,0.07429545742179962,0.006650582252552098,0.039701447383172994
39,2,0.5190059542655945,18843,7.424227628771589,2.6820139021355445,2.7681540438165904,0.5153001546859741,2.682013750076294,0.37285402698533016,0.005803218585757606,0.030709599053011842
40,2,0.40708062052726746,7896,6.542051591502732,1.931517646237448,3.3870006853124592,0.46982723474502563,1.9315177202224731,0.5177273145376606,0.00530343062747397,0.03299341861507312
41,2,0.6621468663215637,15156,2.897926635140371,5.889681555078182,0.492034519700176,0.6150826811790466,5.889681339263916,0.16978844399356494,0.005374759830827519,0.032668931013902835
42,2,0.7304567098617554,7729,1.2214516747880921,4.231557399510665,0.2886529850520405,0.626366913318634,4.231557369232178,0.23631955718040853,0.0053293461139742385,0.03365373242135815
43,2,0.8865507245063782,31121,2.9712488198670925,5.028309448581695,0.5909041299565571,0.7115630507469177,5.0283098220825195,0.19887394303636963,0.005477899349962172,0.03136176377720833
44,2,0.48905235528945923,3927,11.993978897145974,8.83207802348388,1.3580019181503447,0.5317935943603516,8.832077980041504,0.11322362518041033,0.005530176780121712,0.03389689742251507
45,2,0.814160168170929,1663,6.276717795100288,16.43073532866701,0.38201076638054055,0.7277412414550781,16.430734634399414,0.06086154766597293,0.0052686073155019985,0.03271305042316252
46,2,0.63560551404953,12220,2.422613215996154,4.313538206350585,0.5616301746044378,0.617746889591217,4.313538074493408,0.23182820016935682,0.005128181432764272,0.03291909793286161
47,2,0.6286646127700806,18899,5.391630482540191,8.766911299283002,0.6149977225138035,0.615416407585144,8.766911506652832,0.1140652423805009,0.005293016423171707,0.03493580157482262
48,2,0.6969553232192993,13072,6.104928274023058,11.128994749926083,0.5485606212603396,0.6631200909614563,11.128994941711426,0.08985536568056464,0.0057947840955672215,0.03595020264349569
49,2,0.2771387994289398,26315,4.085569171824753,2.9271206337869984,1.3957638522528544,0.3686211407184601,2.9271206855773926,0.34163253442015473,0.005665041518492699,0.04428347040572801
50,2,0.3279581069946289,15031,1.410514722577922,1.5105297461705502,0.9337881138407785,0.40011167526245117,1.51052987575531,0.6620189074254907,0.005412892653180495,0.0484620570612974
51,2,2.7728922367095947,6452,29.87793158668519,31.51860059956388,0.9479460070666228,1.1626777648925781,31.518600463867188,0.03172729605869082,0.010142710014826334,0.04118827696177495
52,2,0.33704107999801636,10861,9.159152563616464,3.591077065146792,2.550530773206761,0.3882630467414856,3.5910770893096924,0.2784679071660701,0.008554422141559931,0.028048017054655337
53,2,0.3817182183265686,14210,5.250402707595223,5.011233869641985,1.0477265368517468,0.4676075875759125,5.011233806610107,0.19955161523881146,0.00723046095479482,0.02467758483928022
54,2,0.26507696509361267,47987,6.061343367839623,4.069974136594221,1.4892830186165023,0.3550836741924286,4.069973945617676,0.2457017582078103,0.006114702315946662,0.026360992584995992
55,2,0.1963004469871521,13517,5.068854594062953,3.780681322725033,1.3407251660153392,0.29179930686950684,3.780681610107422,0.2645024994498511,0.005330414379941941,0.03010026475070546
56,3,0.47218865156173706,8309,28.432359167888592,9.181579680405749,3.0966740100902794,0.4668562412261963,9.18157958984375,0.10891370937877025,0.006438493428274801,0.041094498890176065
57,3,0.1583246886730194,6662,2.8968980510501843,2.61101193961165,1.1094924565836901,0.23534230887889862,2.6110119819641113,0.38299311681237175,0.006065645801901862,0.04181522874468748
58,3,1.358530879020691,11117,11.838019361050272,12.961125138800474,0.913348126360652,0.8969287276268005,12.961126327514648,0.07715378259398323,0.007235042620776881,0.03985392556540035
59,3,0.6336274743080139,21962,2.662547287499874,6.865201875176181,0.38783233703978404,0.5965316295623779,6.865201950073242,0.14566211767844844,0.006685331913182799,0.03709957948651841
60,3,0.35985246300697327,19433,1.7228822451770276,1.169047817657397,1.4737483096525177,0.4649071991443634,1.1690478324890137,0.8553962607968284,0.006191493911824863,0.03271283680331338
61,3,1.3794569969177246,1823,6.697681697761161,10.297575554898538,0.6504134552889428,0.9600332379341125,10.297575950622559,0.09711022357929971,0.006023115637766545,0.030402898588614887
62,3,0.51866614818573,11193,2.14911987565385,1.5290428700502001,1.4055327798506307,0.5452861785888672,1.5290428400039673,0.6540034849474332,0.005502493104084618,0.031532660413354896
63,3,0.39339038729667664,18451,6.8265331516524235,4.836483637914672,1.4114661937726274,0.46555784344673157,4.836483478546143,0.20676175110988923,0.004857975785181063,0.030926551967842754
64,3,0.6161813139915466,13910,6.435977200142722,10.676561929674735,0.6028136438054824,0.6000215411186218,10.676562309265137,0.09366309841784,0.0049948031314025745,0.031298498720001094
65,3,0.2235373854637146,26621,1.1192210436521628,2.6532312612290703,0.4218332039150173,0.32691535353660583,2.653231382369995,0.37689876191950883,0.004653064870754473,0.031721320069740475
66,3,0.1261630654335022,29664,3.854170158316375,3.3746926971530566,1.142080332697158,0.15709565579891205,3.374692916870117,0.2963231702291557,0.004382072478664716,0.03404358478585223
67,3,0.44077983498573303,8544,3.3945211359901353,1.6575379233253547,2.047929696340217,0.5297374725341797,1.6575380563735962,0.6033040344689217,0.004090859307959093,0.047072510256591746
68,3,0.27122870087623596,30846,1.793007777502181,4.242405355945361,0.4226394290656395,0.3863108158111572,4.242405891418457,0.2357152497613561,0.0036103154768475313,0.0467555201828159
69,3,0.32113805413246155,4763,3.0435723035517745,6.801200781940661,0.44750513933259756,0.44769755005836487,6.8012003898620605,0.14703284650423823,0.0035853484529752393,0.04631886838806102
70,3,0.5903311371803284,39898,1.607205678832477,3.6143839775817996,0.4446693236802504,0.5996699333190918,3.6143839359283447,0.2766722465168621,0.0034503250935045914,0.043465477140083864
71,3,0.16628527641296387,11969,1.2143266073925154,2.3624813655072643,0.5140047346495218,0.25588223338127136,2.3624815940856934,0.4232835418569553,0.003186138460063903,0.04142445608912115
72,3,0.4142870008945465,21881,4.433464687000359,7.605630072360174,0.5829187910560559,0.5124956965446472,7.605629920959473,0.13148153130126475,0.00339117201315866,0.03914399976997169
73,3,2.108989953994751,14739,12.304838788760218,21.40573756859498,0.5748383464633545,1.1084809303283691,21.405736923217773,0.04671644601027036,0.0044414222069334925,0.03714096424368729
74,3,0.8376056551933289,11484,3.1224366928546092,6.8994338351773346,0.4525641911274161,0.693468451499939,6.899433612823486,0.14493941259206536,0.0045478766471583245,0.0351830988891804
75,3,0.2727716565132141,24027,6.14191234965144,5.0106106910941834,1.2257811928128435,0.3876167833805084,5.010611057281494,0.1995764167267321,0.00404141022618068,0.031183193326334388
76,3,0.8574968576431274,7213,3.814083583450857,4.768124435677804,0.7999127612758857,0.7071512341499329,4.768124580383301,0.20972601982509273,0.004423040488040154,0.030108086100937518
77,3,0.16688840091228485,11617,1.8405080191427214,2.5334114903657445,0.7264939099476034,0.25542449951171875,2.5334115028381348,0.394724506522218,0.003975595366957942,0.03149828379483744
78,3,0.14629507064819336,10293,3.8636275735037797,3.0649019241075695,1.2606039831527465,0.24992963671684265,3.064901828765869,0.3262746181100513,0.0038648424501089513,0.03317848789577214
79,3,0.3148703873157501,9652,6.454540623897455,3.3979032370861177,1.8995657538001778,0.4065234363079071,3.3979034423828125,0.29429903546632424,0.004055611737764351,0.04560672527378057
80,3,0.30487561225891113,18616,1.42548039018663,2.0697754675573425,0.6887125741557997,0.4042177200317383,2.069775342941284,0.4831439896442802,0.003886746616638567,0.04032318186182324
81,3,0.5765944123268127,6802,13.974038166394172,5.190772616744004,2.692092140833732,0.5473917126655579,5.190772533416748,0.19264951428959087,0.0038912008424968315,0.03280033596936326
82,3,0.10665805637836456,12798,5.170565620929395,1.4540633964198326,3.5559423568853377,0.21598991751670837,1.4540634155273438,0.6877274413165054,0.0035685674972342324,0.052763127010558845
