step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms,grad_total_norm_preclip,clip_coef,upd_theta_norm,upd_phi_norm
0,1,1.4299348592758179,19318,2.323766680537717,26.498376860409447,0.0876946800469696,0.8798081874847412,26.498376846313477,0.0377381591356213,0.0,0.12838757734600992
1,1,1.1858493089675903,13595,1.8187730388198777,17.14507104378961,0.10608139413213914,0.8093001246452332,17.145071029663086,0.0583257975393674,0.0,0.09082230900603995
2,1,0.9715306758880615,10729,2.009099103589368,13.139545492929132,0.15290476407044556,0.7216847538948059,13.139546394348145,0.07610612222686916,0.0,0.0767432191378136
3,1,0.7035979628562927,6025,2.6922666000171085,19.08032728096535,0.1411016991675394,0.6081008911132812,19.0803279876709,0.05240999778600087,0.0,0.0689489120767168
4,1,0.7939923405647278,27942,2.1614073609274826,11.189133117840129,0.19317022491055252,0.6349837183952332,11.189133644104004,0.08937241634918922,0.0,0.06486987041606614
5,1,0.8421582579612732,5053,1.1841450587607176,11.085230928304131,0.10682186653749455,0.6873259544372559,11.085230827331543,0.0902101115769558,0.0,0.0606485695763644
6,1,0.6849199533462524,15474,1.0002695658341396,9.188086017971534,0.10886593397988906,0.5950976014137268,9.188085556030273,0.10883658897876683,0.0,0.05710233356601562
7,1,0.5769325494766235,17352,0.821395192184512,4.541141018392628,0.18087859171461498,0.5391215085983276,4.541140556335449,0.2202089469342521,0.0,0.054161869776071486
8,1,0.5988060235977173,6390,0.6289508135646334,10.895227132817672,0.05772718695052294,0.5703412890434265,10.895227432250977,0.09178329818582776,0.0,0.0512665261698726
9,1,0.37347662448883057,11419,0.7635127401823714,10.478248463572815,0.0728664473682427,0.42428892850875854,10.478248596191406,0.09543578732496277,0.0,0.045318001657320084
10,1,0.2220766246318817,7871,0.5439079821804272,4.797992568266783,0.11336157245795696,0.2762995660305023,4.79799222946167,0.20842046917856927,0.0,0.044930140816871085
11,1,0.5375774502754211,9927,0.5366807254238551,6.911547195010427,0.07764986771865165,0.5223618745803833,6.911547660827637,0.14468537357881425,0.0,0.04339550350061455
12,1,0.4060790538787842,16623,0.3641361188699775,7.254458515997334,0.050194803384283504,0.4515037536621094,7.254458427429199,0.1378462461612216,0.0,0.04409239322246953
13,1,0.25618624687194824,11922,0.3473780803566718,5.453050707049992,0.06370343850048915,0.3330024480819702,5.4530510902404785,0.18338354071286714,0.0,0.044798203008746665
14,1,0.2007369101047516,24198,0.4002880253877104,3.9463659737426355,0.10143205877279185,0.2530905306339264,3.9463658332824707,0.2533976293248516,0.0,0.04420782137507618
15,1,0.19571448862552643,23301,0.5424319420200745,5.065644695868471,0.10708053457882147,0.2954559028148651,5.06564474105835,0.19740819850364685,0.0,0.041549986702626565
16,1,0.4333157539367676,11716,0.3860894963147084,12.653024343003766,0.03051361365064932,0.4478708505630493,12.653024673461914,0.0790324801203376,0.0,0.03993284354861717
17,1,0.3765680193901062,18147,1.0273852440096165,10.873933368447647,0.09448147318895983,0.45968523621559143,10.873933792114258,0.09196303078120321,0.0,0.036125048305857915
18,1,2.0940799713134766,16988,2.0691331613175277,24.074661591070484,0.08594651075323537,0.9643391370773315,24.074661254882812,0.04153744669033437,0.0,0.031896287732753034
19,1,1.62815523147583,3196,2.1119425031528336,21.15216335254443,0.09984522471545138,0.8629604578018188,21.152162551879883,0.04727648770052772,0.0,0.033135857499541024
20,1,0.5805608034133911,11663,0.4180014453455565,5.9623840925394544,0.07010642703621167,0.5605183243751526,5.962384223937988,0.16771811321166666,0.0,0.036860435752018576
21,1,0.33355626463890076,3144,0.5934457476551593,3.46983716389345,0.17102985518464275,0.4018153250217438,3.469837188720703,0.2881978771375188,0.0,0.048198297545324634
22,1,0.8469264507293701,21849,0.7730365518317872,9.197058750967054,0.08405258384920285,0.6706498265266418,9.19705867767334,0.10873040243802994,0.0,0.05030092234594115
23,1,0.5635941028594971,1234,0.3900284436978841,8.18814411929405,0.04763331446240631,0.5361388921737671,8.18814468383789,0.12212777332160107,0.0,0.05679592558800907
24,1,0.3158120810985565,29832,0.2345923800235478,3.4742498604774914,0.0675231746260295,0.4019550085067749,3.474250078201294,0.28783181684086134,0.0,0.05539843174687902
25,1,1.043959617614746,14137,2.01128767636664,25.907905884302068,0.07763219788386012,0.7434333562850952,25.90790557861328,0.03859825559296597,0.0,0.05257914502694624
26,1,0.12138828635215759,35424,0.155005702677519,3.9343750759906926,0.03939779499504086,0.23846618831157684,3.934375047683716,0.25416990848872456,0.0,0.04498693421996377
27,1,0.1973198652267456,32406,0.251565127645928,3.1298385307151277,0.08037639168189556,0.29169830679893494,3.129838466644287,0.31950520486987394,0.0,0.04082114124224331
28,2,1.6901803016662598,15937,2.9459893053238995,26.63522660872883,0.11060500248788335,0.9875462055206299,26.63522720336914,0.03754426252197487,0.0,0.041215433208370136
29,2,0.2960158586502075,6626,0.9237108904733413,9.372973027536863,0.09855046928647633,0.3972823917865753,9.37297248840332,0.10668972885042796,0.0,0.03917765243608982
30,2,0.543816864490509,14222,0.9373946906602715,23.491126506926317,0.03990420341842025,0.5585081577301025,23.491127014160156,0.04256926271898108,0.0,0.03546171340990495
31,2,0.3224644064903259,22018,0.2191798773964546,4.050869992734738,0.0541068653868184,0.4212746024131775,4.050870418548584,0.24686046449687046,0.0,0.03959495189972024
32,2,0.17947731912136078,11871,0.8033510665841908,5.7578118978799155,0.1395236733731877,0.27962401509284973,5.757812023162842,0.17367705341891893,0.0,0.04577277447464948
33,2,0.33387014269828796,14562,0.4866195836148865,6.650796216069942,0.07316711680911557,0.4175436198711395,6.650795936584473,0.15035792094316316,0.0,0.04483679343634657
34,2,0.4845535457134247,16514,0.7101986344064567,9.427165313708349,0.07533533260243759,0.5570114254951477,9.427165031433105,0.10607641752205157,0.0,0.03814752095263747
35,2,0.013187740929424763,976,0.14861533560471507,1.0378147139180955,0.14320025878559725,0.019674040377140045,1.0378146171569824,0.9635622970672041,0.0,0.03831228366891593
36,2,0.5483025908470154,17918,1.546997876605856,23.580219779778815,0.06560574460516337,0.586928129196167,23.58022117614746,0.042408421452939,0.0,0.03496000588752249
37,2,0.18595364689826965,41394,0.520986364813315,3.9695138835694155,0.13124689322026228,0.26096653938293457,3.9695141315460205,0.2519199365315246,0.0,0.03460509334570739
38,2,0.12465084344148636,6592,0.5722053484927553,2.3125205577683783,0.2474379510142369,0.1967950016260147,2.3125205039978027,0.43242841126935966,0.0,0.04498760362129544
39,2,0.3107245862483978,4888,2.129679282073554,22.452554128303806,0.09485242836532236,0.41374343633651733,22.452552795410156,0.04453836339118021,0.0,0.04736464645672781
40,2,0.2067258507013321,17824,0.15203435746963992,1.5447698028695345,0.09841877876375199,0.30141517519950867,1.5447698831558228,0.647345189441358,0.0,0.05312083418998755
41,2,0.25673559308052063,6620,1.7055113657153622,16.122663581332407,0.10578347412086297,0.34679460525512695,16.122663497924805,0.06202448733760557,0.0,0.04456821603818424
42,2,0.12138112634420395,20818,0.2469085121081564,2.000171632642898,0.12344366257298826,0.2076006531715393,2.000171661376953,0.4999568383819339,0.0,0.0482034617780425
43,2,1.1441469192504883,17035,3.433884852958162,19.985334326925265,0.17182023561805942,0.7998528480529785,19.985334396362305,0.05003668841014388,0.0,0.044441306261869394
44,2,0.419702410697937,6408,1.2534683066915988,11.832457751770681,0.10593473756573661,0.49466127157211304,11.832457542419434,0.08451328998238145,0.0,0.04679632282003136
45,2,1.3451783657073975,10065,4.751506336021388,25.437930872229355,0.18678823996681393,0.8917927145957947,25.437931060791016,0.039311371600891994,0.0,0.04684735387837072
46,2,0.19869138300418854,10442,0.9532442061920501,9.260777422311566,0.10293349712685455,0.33120834827423096,9.260778427124023,0.10798227167262903,0.0,0.03918917921847591
47,2,0.21076342463493347,10858,0.44847904611398726,2.506352888137855,0.1789369119713285,0.2948862910270691,2.5063529014587402,0.39898595302841433,0.0,0.038669980894737666
48,2,0.21403566002845764,22064,0.4200492084683948,9.084547718647244,0.04623776785344433,0.3267507553100586,9.084547996520996,0.110077011019805,0.0,0.037641520858717685
49,2,0.21507978439331055,12535,0.44730335333189913,3.2509069158247423,0.13759340544461035,0.3220432698726654,3.2509067058563232,0.30760639503808657,0.0,0.047916396225878455
50,2,0.2641204595565796,65442,1.2066304209238692,7.963974976302894,0.15151107638008554,0.357450932264328,7.963974952697754,0.1255654218369727,0.0,0.041215523406370934
51,2,0.5033976435661316,11689,1.8939824670486187,9.976435636936719,0.18984560578290657,0.5394881367683411,9.976435661315918,0.10023618992917031,0.0,0.04278813690122519
52,2,0.34529292583465576,7820,0.833009796716958,4.993720831231611,0.16681144678873533,0.4377719461917877,4.993721008300781,0.20025143536980164,0.0,0.050511494438674406
53,2,0.25837740302085876,6916,0.7738771403485272,7.270511719994377,0.10644053268220566,0.3430306017398834,7.270512104034424,0.1375418743754272,0.0,0.05721281604828754
54,2,0.29250407218933105,23323,2.3345691955392076,9.94075722703768,0.23484822556467042,0.3902093172073364,9.940756797790527,0.10059595257639856,0.0,0.042771254231722226
55,2,0.09565354138612747,9850,0.6657926568726065,5.821872784636555,0.11436056428946101,0.20025768876075745,5.821872711181641,0.17176600689214097,0.0,0.04322631184874214
56,3,0.4766254425048828,6944,1.5053036688501307,21.43780844990104,0.07021723663441956,0.5492726564407349,21.437807083129883,0.04664655995250433,0.0,0.04288900636226533
57,3,0.2127508670091629,5864,1.6530411506149707,13.050838322825035,0.12666168331300118,0.3087984323501587,13.0508394241333,0.07662341791803876,0.0,0.04017062807929571
58,3,0.1948205977678299,13066,0.8932930766951872,5.10342682048671,0.175037892795692,0.29280492663383484,5.103426933288574,0.19594672699837942,0.0,0.05175991101152979
59,3,0.16286765038967133,32229,0.13016417058276786,1.8645844590824745,0.06980867503676894,0.26530295610427856,1.8645845651626587,0.5363122072184251,0.0,0.052733377252224
60,3,0.6914647817611694,12284,2.8229635984353756,23.296259863767432,0.1211766873714264,0.6430214047431946,23.2962589263916,0.04292534523394167,0.0,0.049547929524033515
61,3,0.15567687153816223,4828,1.1441279815876517,7.103558502899661,0.1610640612195225,0.2298012524843216,7.103558540344238,0.14077449401536796,0.0,0.04997054807898147
62,3,0.15100589394569397,26723,0.858304085376201,4.044927452892061,0.21219270193889744,0.26465484499931335,4.044927597045898,0.24722315264855904,0.0,0.050529012578250765
63,3,0.7053426504135132,14008,3.761460850073898,20.542862751451548,0.18310305119513745,0.7010721564292908,20.542863845825195,0.048678702191979034,0.0,0.04360420510158003
64,3,0.3350670635700226,966,1.7731628935322656,16.5922401148844,0.10686699814219225,0.3894025385379791,16.592239379882812,0.06026913648216219,0.0,0.0533350388866795
65,3,0.1227012351155281,15783,1.0231041237198963,5.721972263538733,0.17880270588501287,0.22420765459537506,5.7219719886779785,0.17476489350416227,0.0,0.059056904389366914
66,3,0.12503165006637573,28380,0.5910230879713434,5.012204356091946,0.1179167978761446,0.1909186989068985,5.012204170227051,0.1995129820183918,0.0,0.046405680403217575
67,3,0.07877615839242935,33114,0.5151849603352467,2.6569143157398276,0.19390349070839255,0.13561102747917175,2.656914234161377,0.3763763281351495,0.0,0.054724546993922506
68,3,0.07360093295574188,5149,0.5276869651596047,2.795131542646832,0.18878788246929018,0.11504703760147095,2.7951314449310303,0.3577647999519661,0.0,0.05773328457122714
69,3,0.09318249672651291,3633,0.4620967012084853,2.588288705997737,0.1785336775366321,0.1711960881948471,2.5882887840270996,0.3863555024523212,0.0,0.07394113200080711
70,3,0.25326022505760193,21819,3.445363615452505,14.032427180233517,0.24552870085835887,0.3686407506465912,14.032426834106445,0.07126350563296362,0.0,0.058755956064508535
71,3,0.019670328125357628,6360,0.16837396760145304,0.8597073630970404,0.19585032631883112,0.041833147406578064,0.8597073554992676,1.0,0.0,0.05569676233020301
72,3,0.020646249875426292,12798,0.049407705378662035,0.40600126609724335,0.12169347611518645,0.06336408108472824,0.4060012698173523,1.0,0.0,0.05277810889077262
73,3,0.2659144103527069,14166,0.43692939291870836,3.798165328714955,0.11503695998047063,0.381307452917099,3.7981653213500977,0.2632849420992548,0.0,0.060745577699937194
74,3,0.09435213357210159,10791,0.2869890243688875,1.9061075564277887,0.15056287007569463,0.19119004905223846,1.9061075448989868,0.524629094537213,0.0,0.0646923921497393
75,3,0.12122166156768799,41964,0.0844153451598003,1.1691941193218784,0.07219959779535001,0.2575148642063141,1.169194221496582,0.855289160966626,0.0,0.06662085354643672
76,3,0.34742236137390137,18391,1.1328650355745953,12.96587636435033,0.0873728087280949,0.4517223834991455,12.965877532958984,0.07712551042785273,0.0,0.060274310154285006
77,3,1.8914047479629517,14350,6.509382713249948,33.873608521960136,0.19216679288921187,0.9862115383148193,33.87360763549805,0.029521507754330142,0.0,0.05466883908852669
78,3,0.2190340906381607,13590,2.395811364169913,17.706413807031296,0.1353075439374624,0.3819621205329895,17.70641326904297,0.05647670865514263,0.0,0.05396080877997357
79,3,0.21002182364463806,18371,1.2627759264764422,23.947794980602858,0.052730363171189995,0.3371850252151489,23.947795867919922,0.0417574946670599,0.0,0.045077688749011136
80,3,0.30660271644592285,22524,2.156555218912927,13.849702827399033,0.15571129906458586,0.4348924160003662,13.849701881408691,0.07220371502282273,0.0,0.050110510633253655
81,3,0.6565971374511719,4506,2.413956239265148,8.649382814186982,0.2790899988037787,0.6161131858825684,8.649382591247559,0.11561517528392602,0.0,0.055518830323097304
82,3,2.623903751373291,9174,9.445300843907651,50.28731227691956,0.18782671843534948,1.0129153728485107,50.28731155395508,0.019885731593372858,0.0,0.05515916880498038
83,3,0.04590790718793869,14571,0.18643438964643402,0.7638095452663163,0.2440849172435861,0.11519521474838257,0.7638095617294312,1.0,0.0,0.0553680836013283
84,4,0.027833065018057823,19471,0.1656471230404788,0.6851066168027732,0.24178298527209102,0.08393333107233047,0.685106635093689,1.0,0.0,0.061214689812356046
85,4,0.8166768550872803,11787,5.986415661861009,61.916449520501494,0.09668538341945329,0.7419863343238831,61.91645050048828,0.01615079636778141,0.0,0.04759550573720469
86,4,0.09867524355649948,16536,1.0341007592566382,4.2430458612524315,0.24371661138518927,0.19360588490962982,4.243045806884766,0.23567970034584593,0.0,0.05171069034219121
87,4,0.05554881691932678,35749,0.403183561736547,1.2612011641897793,0.3196821991480165,0.11466946452856064,1.2612011432647705,0.7928943074988615,0.0,0.047372303653921026
88,4,0.31244218349456787,18960,1.7605572977385966,12.562684155874123,0.1401418101334058,0.44293445348739624,12.56268310546875,0.07960082348681227,0.0,0.039603790388739755
89,4,1.9127492904663086,7922,10.347027292393836,44.351497295934124,0.2332960085508129,1.0175787210464478,44.351497650146484,0.022547152417288097,0.0,0.03578021670253148
90,4,0.10573619604110718,12611,0.5207005896914821,1.9219971333423627,0.2709164236815017,0.19820339977741241,1.9219971895217896,0.5202918532659019,0.0,0.04343966551052614
91,4,2.0312793254852295,1160,10.821655818720041,67.5578351628195,0.16018357889412635,1.1479673385620117,67.5578384399414,0.014802131155911153,0.0,0.05059620287584533
92,4,0.2582828104496002,18628,1.415733294786803,19.187214345238253,0.07378524413774927,0.39924314618110657,19.187213897705078,0.052118038252628666,0.0,0.05506196681447592
93,4,0.07003909349441528,7517,0.1184608121388064,0.7499436036947521,0.15795962730400895,0.16105404496192932,0.7499435544013977,1.0,0.0,0.06828891107371264
94,4,0.034975115209817886,13203,0.37672210342632056,1.2176198363391655,0.30939221929781047,0.09517151862382889,1.217619776725769,0.8212737652925405,0.0,0.06379657100588436
95,4,0.08711187541484833,15013,0.3717484239287467,2.4004277412384676,0.15486757528339234,0.20685148239135742,2.40042781829834,0.41659223234492676,0.0,0.062067456146679176
